1.3856e+02    1.4264e+02    7.1955e-01
1.4264e+02    1.4684e+02    6.8706e-01
1.4684e+02    1.5116e+02    6.5528e-01
1.5116e+02    1.5561e+02    6.2424e-01
1.5561e+02    1.6020e+02    5.9398e-01
1.6020e+02    1.6491e+02    5.6451e-01
1.6491e+02    1.6977e+02    5.3587e-01
1.6977e+02    1.7477e+02    5.0805e-01
1.7477e+02    1.7991e+02    4.8108e-01
1.7991e+02    1.8521e+02    4.5497e-01
1.8521e+02    1.9066e+02    4.2972e-01
1.9066e+02    1.9628e+02    4.0535e-01
1.9628e+02    2.0205e+02    3.8186e-01
2.0205e+02    2.0800e+02    3.5925e-01
2.0800e+02    2.1413e+02    3.3752e-01
2.1413e+02    2.2043e+02    3.1667e-01
2.2043e+02    2.2692e+02    2.9670e-01
2.2692e+02    2.3360e+02    2.7759e-01
2.3360e+02    2.4048e+02    2.5933e-01
2.4048e+02    2.4756e+02    2.4193e-01
2.4756e+02    2.5485e+02    2.2536e-01
2.5485e+02    2.6235e+02    2.0960e-01
2.6235e+02    2.7008e+02    1.9465e-01
2.7008e+02    2.7803e+02    1.8048e-01
2.7803e+02    2.8621e+02    1.6708e-01
2.8621e+02    2.9464e+02    1.5442e-01
2.9464e+02    3.0332e+02    1.4249e-01
3.0332e+02    3.1225e+02    1.3126e-01
3.1225e+02    3.2144e+02    1.2071e-01
3.2144e+02    3.3090e+02    1.1081e-01
3.3090e+02    3.4065e+02    1.0154e-01
3.4065e+02    3.5068e+02    9.2883e-02
3.5068e+02    3.6100e+02    8.4804e-02
3.6100e+02    3.7163e+02    7.7281e-02
3.7163e+02    3.8257e+02    7.0289e-02
3.8257e+02    3.9384e+02    6.3804e-02
3.9384e+02    4.0543e+02    5.7799e-02
4.0543e+02    4.1737e+02    5.2250e-02
4.1737e+02    4.2966e+02    4.7132e-02
4.2966e+02    4.4231e+02    4.2423e-02
4.4231e+02    4.5533e+02    3.8098e-02
4.5533e+02    4.6873e+02    3.4134e-02
4.6873e+02    4.8254e+02    3.0509e-02
4.8254e+02    4.9674e+02    2.7202e-02
4.9674e+02    5.1137e+02    2.4191e-02
5.1137e+02    5.2642e+02    2.1456e-02
5.2642e+02    5.4192e+02    1.8978e-02
5.4192e+02    5.5788e+02    1.6738e-02
5.5788e+02    5.7430e+02    1.4719e-02
5.7430e+02    5.9121e+02    1.2903e-02
5.9121e+02    6.0862e+02    1.1274e-02
6.0862e+02    6.2654e+02    9.8179e-03
6.2654e+02    6.4499e+02    8.5189e-03
6.4499e+02    6.6397e+02    7.3640e-03
6.6397e+02    6.8352e+02    6.3402e-03
6.8352e+02    7.0365e+02    5.4357e-03
7.0365e+02    7.2437e+02    4.6391e-03
7.2437e+02    7.4569e+02    3.9400e-03
7.4569e+02    7.6765e+02    3.3288e-03
7.6765e+02    7.9025e+02    2.7965e-03
7.9025e+02    8.1352e+02    2.3346e-03
8.1352e+02    8.3747e+02    1.9345e-03
8.3747e+02    8.6213e+02    1.5893e-03
8.6213e+02    8.8751e+02    1.2934e-03
8.8751e+02    9.1364e+02    1.0413e-03
9.1364e+02    9.4054e+02    8.2833e-04
9.4054e+02    9.6823e+02    6.4983e-04
9.6823e+02    9.9674e+02    5.0165e-04
9.9674e+02    1.0261e+03    3.7999e-04
1.0261e+03    1.0563e+03    2.8136e-04
1.0563e+03    1.0874e+03    2.0259e-04
1.0874e+03    1.1194e+03    1.4082e-04
1.1194e+03    1.1524e+03    9.3493e-05
1.1524e+03    1.1863e+03    5.8291e-05
1.1863e+03    1.2212e+03    3.3166e-05
1.2212e+03    1.2572e+03    1.6301e-05
1.2572e+03    1.2942e+03    6.0929e-06
1.2942e+03    1.3323e+03    1.1397e-06
1.3323e+03    1.3715e+03    8.3394e-09
1.3715e+03    1.4119e+03    0.0000e+00
1.4119e+03    1.4535e+03    0.0000e+00
1.4535e+03    1.4963e+03    0.0000e+00
1.4963e+03    1.5403e+03    0.0000e+00
1.5403e+03    1.5857e+03    0.0000e+00
1.5857e+03    1.6324e+03    0.0000e+00
1.6324e+03    1.6804e+03    0.0000e+00
1.6804e+03    1.7299e+03    0.0000e+00
1.7299e+03    1.7808e+03    0.0000e+00
1.7808e+03    1.8333e+03    0.0000e+00
1.8333e+03    1.8872e+03    0.0000e+00
1.8872e+03    1.9428e+03    0.0000e+00
1.9428e+03    2.0000e+03    0.0000e+00
